['буго', 638]
['бахчулеб', 1]
['соназ', 1]
['гьечiогоги', 1]
['рагьдателасул', 1]
['хьихьана', 1]
['мунагьал', 1]
['чураяв', 1]
['лъалароан', 1]
['бичiчiарав', 1]
['гiазабалдаса', 1]
['гьавейилан', 1]
['вазирлъунги', 1]
['сонал', 1]
['тарун', 1]
['вагъаричiого', 1]
['хвезеги', 1]
['хвезегiан', 1]
['гьес44', 1]
['хиянатав', 1]
['рукъалдеги', 1]
['бакiаризе', 1]
['хiукмугун', 1]
['лъил-лъилниги', 1]
['лъида-лъиданиги', 1]
['бакiаранила', 1]
['гiеларо', 1]
['лъихъениги', 1]
['хiалтiизин', 1]
['ургъараб', 1]
['гiакълу-лъай', 1]
['малъулевги', 1]
['гьурмахъ', 1]
['вацiцiа-вакъадав', 1]
['гiадавги', 1]
['абизегiан', 1]
['хiалтiанила', 1]
['виххизавунила', 1]
['бихьичiо', 1]
['гiадаллъунищ', 1]
['ссудизабунила', 1]
['дибирасулги', 1]
['тiадегун', 1]
['гьаре', 1]
['бумажник', 1]
['кагътилги', 1]
['бихьиледухъ', 1]
['цiунилародаян', 1]
['рекъарав', 1]
['цiацiанила', 1]
['лъеберго', 1]
['туменниги', 1]
['хьихьезе', 1]
['гьадинин', 1]
['цiунулеб', 1]
['анцiабго', 1]
['тiубана', 1]
['гьайги', 1]
['хаду-хадув', 1]
['дибирги', 1]
['хутiанила45', 1]
['мискинавго', 1]
['гьасда-досда', 1]
['хiалтiун', 1]
['гiолохъабазе', 1]
['гiолохъабиги', 1]
['инсулго', 1]
['ричун', 1]
['гьезухъ', 1]
['цiаларав', 1]
['гьабилареб', 1]
['унаребиланги', 1]
['гiолохъабигун', 1]
['устарлъиги', 1]
['чиясде', 1]
['вачахъанила', 1]
['гьечiилан', 1]
['бегавуласухъе', 1]
['къуран-хiадисалъул', 1]
['цiарал', 1]
['гьедаранила', 1]
['бегавуласе', 1]
['босичiилан', 1]
['кьолаго', 1]
['бакiалдаха', 1]
['васасухъеги', 1]
['рокъовги', 1]
['къуланила', 1]
['нечанила', 1]
['тiатараблъи', 1]
['гъансиниса', 1]
['анила55', 1]
['ваc', 1]
['рихьизарун', 1]
['цоялданиги', 1]
['лъелги', 1]
['ячеян', 1]
['тiубазабизе', 1]
['йокьарай', 1]
['батiалъи', 1]
['эменин', 1]
['устарлъиялъе', 1]
['устарас', 1]
['къокъаб', 1]
['ругьунлъун', 1]
['вакьадасго', 1]
['тiадречiлун', 1]
['вехъерхъун', 1]
['моцiалдасан', 1]
['кiвелаан', 1]
['мукагiат', 1]
['разилъана', 1]
['гьарулев', 1]
['цойгидал', 1]
['вакьад', 1]
['ричулел', 1]
['дурцасдаги', 1]
['хунжурал', 1]
['ханжар', 1]
['босидал', 1]
['цiалун', 1]
['ханжаралда', 1]
['устарасда', 1]
['кiоларедухъ', 1]
['вукiиндал', 1]
['ричiчiун', 1]
['данделъизабун', 1]
['гьарулел', 1]
['кiун', 1]
['гьарулебали', 1]
['ишангун', 1]
['туснахъалдасаги', 1]
['56', 1]
['ирс', 1]
['мегежгун', 1]
['гьечiиланги', 1]
['бачунеб', 1]
['бищанила', 1]
['ракiалдаса', 1]
['унаро', 1]
['михъ-мегежгун', 1]
['гьабидаса', 1]
['тiохго', 1]
['вацасги', 1]
['цiуни', 1]
['хiалтiизабизе', 1]
['рахъда', 1]
['гiурччинхарда', 1]
['гьитiинавин', 1]
['ретiелгун', 1]
['рачiа-рачiаразул', 1]
['тiощел', 1]
['ххунев', 1]
['щибав', 1]
['магъалоги', 1]
['гьабураблъи', 1]
['аздагьоялдаса', 1]
['гуревани', 1]
['гiенеккея', 1]
['кечiги', 1]
['маргьаги', 1]
['чiалгiанила', 1]
['чохьониве', 1]
['тiагiиндал', 1]
['виххичiого', 1]
['кечiниги', 1]
['маргьаниги', 1]
['лъаларебищ', 1]
['лъалебха', 1]
['бище', 1]
['маргьаянги', 1]
['бицинехъин', 1]
['ватилаха', 1]
['гьабизин', 1]
['бахъила', 1]
['рице', 1]
['разияб', 1]
['цебеккун', 1]
['бицинин', 1]
['соналда', 1]
['ракъдалаб', 1]
['рачана', 1]
['гiулбузе', 1]
['гiащтiигун', 1]
['гiодобегiан', 1]
['гiунтiулеб', 1]
['черхалдаса', 1]
['гiадалнахги', 1]
['гьекъезаруна', 1]
['ахадегiан', 1]
['тiарада', 1]
['бетiералдегун', 1]
['заз-хъарахъги', 1]
['гъуна', 1]
['цiаялдасан', 1]
['гiуруда', 1]
['рекiана', 1]
['рагiаллъаби', 1]
['чiурхiа-кiутiун', 1]
['рехана', 1]
['цiаялдаса', 1]
['тiура-риххун', 1]
['босана', 1]
['гiоркь', 1]
['гiащтiийин', 1]
['биун', 1]
['гьекъезарураб', 1]
['вилълъана', 1]
['гiулбиги', 1]
['рилун', 1]
['дидагоги', 1]
['кiигъуждузда', 1]
['ритiучiги', 1]
['ккуна', 1]
['тiомал', 1]
['гiощтiол', 1]
['гiоркьалъ', 1]
['наязда', 1]
['къацандулеб', 1]
['щибалъ', 1]
['дуцаялдаса', 1]
['гьабулин', 1]
['гьоцiоян', 1]
['рагъичiого', 1]
['кiолин', 1]
['лъугьайин', 1]
['бергьунаяли', 1]
['найица', 1]
['ритiучiазул', 1]
['тiасангицин', 1]
['чвахизе', 1]
['найги', 1]
['ххазабуна', 1]
['кьурдаса', 1]
['чiарабилан', 1]
['найида', 1]
['борхулев', 1]
['цiалагiоркьалъ', 1]
['хъахiнакiкiалълъе', 1]
['хапуралъухъе', 1]
['кесек', 1]
['дал-далун', 1]
['накiкiгун', 1]
['ккезеян', 1]
['кверчiван', 1]
['бихьея', 1]
['аздагьоялда', 1]
['дагiбадун', 1]
['кколареблъи', 1]
['нусгун', 1]
['горбодаса', 1]
['рачiалде', 1]
['тiон', 1]
['ччукiанила', 1]
['ургьив', 1]
['аздагьоги', 1]
['60', 1]
['баркалагьечi', 1]
['исмагiилилан', 1]
['гьечiевгiан', 1]
['хъачiав', 1]
['хъантiарав', 1]
['чiагiа', 1]
['мехтиялъ', 1]
['хьвагiолев', 1]
['гьелчолев', 1]
['чотiаса', 1]
['жанаваразе', 1]
['бухъараб', 1]
['вортанин', 1]
['живилан', 1]
['ццидалаб', 1]
['гъулгъуди', 1]
['рокьукъаб', 1]
['хьирхьиди', 1]
['гъулгъудилеб', 1]
['хьирхьидилеб', 1]
['бецiго', 1]
['ахiтiезе', 1]
['гвендалда', 1]
['тiину', 1]
['цiалин', 1]
['багiарсияб', 1]
['рохьобехун', 1]
['хiикмат', 1]
['цердай', 1]
['бертаде', 1]
['щвезехъин', 1]
['бицатаб', 1]
['лъицаялиго', 1]
['векьарухъанасухъа', 1]
['тiуризе', 1]
['гурхiилеб', 1]
['гьанкiун', 1]
['харилъе', 1]
['йохъ', 1]
['кквеларев', 1]
['лъалагури', 1]
['ретiел-кун', 1]
['бацiцiанила', 1]
['гъулгъуданила', 1]
['чотiеги', 1]
['щваравали', 1]
['азбар', 1]
['гiанкiуязул', 1]
['хъазазул', 1]
['ордеказул', 1]
['лъухьулеб', 1]
['гьабуралъухъ', 1]
['азбаралъул', 1]
['течiелъухъ', 1]
['рагъида', 1]
['борханила', 1]
['бахъаралъухъ', 1]
['заргiанасеб', 1]
['вохараб', 1]
['вохиялъ', 1]
['рекiеде', 1]
['азбаралъуб', 1]
['хаселалъе', 1]
['жавгьарин', 1]
['базаралдеги', 1]
['бичила', 1]
['бертинги', 1]
['гiажаиблъун', 1]
['букiинчiин', 1]
['ахiи-хiуралде', 1]
['рухьанила', 1]
['векьарухъанасул', 1]
['кверал', 1]
['суд', 1]
['къадиясухъе', 1]
['сорав', 1]
['лъилниги', 1]
['бикъичiо', 1]
['чiвачiо', 1]
['исмагiилгун', 1]
['ритiухъ', 1]
['ккарабщинаб', 1]
['борохьгун', 1]
['вахъанищ', 1]
['рицунел', 1]
['гьекъолдухъанас', 1]
['кьелин', 1]
['чиясан', 1]
['гьарараб', 1]
['гьавеян', 1]
['бахъанилан', 1]
['гьекъолдухъан', 1]
['гьаричiо', 1]
['тiаделъанила', 1]
['къадиги', 1]
['намусгьечi', 1]
['чiвадарухъан', 1]
['хъачагълъи', 1]
['бугьтан', 1]
['хiурматияв', 1]
['квариде', 1]
['вазе', 1]
['туснахъалъул', 1]
['азбаралъуре', 1]
['къадиясда', 1]
['гьаруна', 1]
['баркалагьечiги', 1]
['векьарухъанасе', 1]
['исмагiилицайин', 1]
['меседилъан', 1]
['ваккизавизе', 1]
['бугьтанал', 1]
['гъанкъизе', 1]
['гьавунищ', 1]
['векьарухъанасухъе', 1]
['бечедал', 1]
['чагiазулалдаса', 1]
['72', 1]
['цонухалъ', 1]
['мискинлъи', 1]
['чiалгiана', 1]
['кьоларищали', 1]
['битiагиянги', 1]
['бана', 1]
['дандчiван', 1]
['тукаде', 1]
['приказчиклъун', 1]
['приказчикасе', 1]
['аскiоса', 1]
['хьвадулев', 1]
['берцинав', 1]
['вокьун', 1]
['хъалабазул', 1]
['харун', 1]
['ясалъулги', 1]
['инабун', 1]
['кколеван', 1]
['ругелищ', 1]
['кiинусго', 1]
['гъуршилаб', 1]
['месед', 1]
['росе', 1]
['гiиялги', 1]
['гордоялда', 1]
['сах-саламат', 1]
['купецасда', 1]
['рохун', 1]
['бачiого', 1]
['росубакьулъ', 1]
['жиндиегоги', 1]
['щурщудулел', 1]
['щванаян', 1]
['тiадкъараб', 1]
['хъалаялде', 1]
['сверулев', 1]
['вачiана', 1]
['кваритiа', 1]
['сунде', 1]
['хвезабурабали', 1]
['инабуна', 1]
['рогьиналда', 1]
['гьабизабе', 1]
['гiадамги', 1]
['гьаризаре', 1]
['хiадурун', 1]
['багажалде', 1]
['кваридаса', 1]
['шкафги', 1]
['этажалдаса', 1]
['месед-гiарац', 1]
['хириял', 1]
['рахазеги', 1]
['кисинир', 1]
['поездалде', 1]
['багажгун', 1]
['йихьизаюн', 1]
['хъизанилан', 1]
['кьурав', 1]
['купецасухъе', 1]
['хiалтiул', 1]
['расчет', 1]
['йихьараб', 1]
['берцинлъиялъ', 1]
['речiчiичiого', 1]
['вичарухъанасул', 1]
['тiадкъан', 1]
['щияли', 1]
['мадугьал', 1]
['гьикъаризе', 1]
['рахъалъ', 1]
['нус', 1]
['анилан', 1]
['адресги', 1]
['вичаруханасе', 1]
['къварагiун', 1]
['букiарабщинаб', 1]
['вичаруханас', 1]
['гьересикагъат', 1]
['саяхъай', 1]
['шагьаралдаса', 1]
['вачiинаян', 1]
['купецасулгун', 1]
['расчетги', 1]
['ханжаргун', 1]
['врачалги', 1]
['реханилан', 1]
['пашманлъизеги', 1]
['пашманлъун', 1]
['гiодизеги', 1]
['кибениги', 1]
['хъвачiилан', 1]
['яцiцiадай', 1]
['биччана', 1]
['гiарцуда', 1]
['меседида', 1]
['барахщичiого', 1]
['гьаюлей', 1]
['сахлъараб', 1]
['гьелъулгун', 1]
['вичарухъанасе', 1]
['вичарухъанасда', 1]
['тiубазабураб', 1]
['лъабасулго', 1]
['барщизе', 1]
['цоцаздаса', 1]
['барщиялъе', 1]
['киназулго', 1]
['чанахъабазда', 1]
['речiчiе', 1]
['речiчiарасе', 1]
['тiоцевесев', 1]
['рекерун', 1]
['акiое', 1]
['рукiкiун', 1]
['йихьарабго', 1]
['вехьасе', 1]
['якъун', 1]
['бокьухъе', 1]
['чiужуялъухъе', 1]
['гьелдасан', 1]
['хвараблъи', 1]
['бакiалъухъ', 1]
['къацандулел', 1]
['къацандулез', 1]
['гьоцiиреги', 1]
['цебесан', 1]
['биччазе', 1]
['бетiералалда', 1]
['жиндиеян', 1]
['гьоцiие', 1]
['тiавусги', 1]
['бекерун', 1]
['ретiарав', 1]
['художник', 1]
['ретiалги', 1]
['хъваян', 1]
['художникас', 1]
['бицунгутiизе', 1]
['портретал', 1]
['хъаравулги', 1]
['лъазеги', 1]
['жоялъухъги', 1]
['гiенеккеян', 1]
['хiамамалда', 1]
['балагьулаго', 1]
['кодое', 1]
['хъаравулас', 1]
['портреталде', 1]
['кодой', 1]
['чiоралда', 1]
['ятiалъиларо', 1]
['хъараулзабаз', 1]
['лъабалгоги', 1]
['щвезарун', 1]
['туснахалъур', 1]
['хирияй', 1]
['йихьана', 1]
['хвелги', 1]
['захiмалъиларо', 1]
['ялагьулаго', 1]
['кийниги', 1]
['ияхiги', 1]
['гiодана', 1]
['лъалей', 1]
['гьечiищ', 1]
['лъана', 1]
['гiадалъ', 1]
['цiодорлъун', 1]
['ватизе', 1]
['чанахъабиги', 1]
['вичарухъанасеян', 1]
['вуго89', 1]
['мискинчиги', 1]
['чиярабгун', 1]
['дандги', 1]
['бекьаризабун', 1]
['чiалу-рихьи', 1]
['рос-лъадиялъ', 1]
['чияргун', 1]
['оцоца', 1]
['рачiайила', 1]
['босизейилан', 1]
['магьал', 1]
['нухбикьудаса', 1]
['рохьорехун', 1]
['базаралдехун', 1]
['ратiалъанила', 1]
['гьадинан', 1]
['гiодилаха', 1]
['йиччанила', 1]
['гiодизе', 1]
['чiчiичiчiидизе', 1]
['гiодилаго', 1]
['угьдилаго', 1]
['гъоркьо-гьоркьор', 1]
['магiил', 1]
['магiирукъ', 1]
['хвезего', 1]
['хвечiев', 1]
['росуго', 1]
['гьелгониял', 1]
['чiорого', 1]
['ханждада', 1]
['гьебгицин', 1]
['богол', 1]
['азбарулъуве', 1]
['кинабдай', 1]
['бугояли', 1]
['гьи', 1]
['бугебин', 1]
['кавуги', 1]
['баян', 1]
['чiвачiан', 1]
['разе', 1]
['гьагал', 1]
['ратизегiан', 1]
['дунялахъ', 1]
['гьединан', 1]
['щобдасан', 1]
['къулгiадухъе', 1]
['каки', 1]
['какиде', 1]
['мажгиталъуве', 1]
['щварай', 1]
['рогьалилъ', 1]
['какие', 1]
['чурулев', 1]
['гьабурай', 1]
['рихьичiищ', 1]
['рихьана', 1]
['рихьуларел', 1]
['дунъялалда', 1]
['туман', 1]
['рукiаралъур', 1]
['рахъаралъур', 1]
['битiани', 1]
['босиларо', 1]
['нухлулас', 1]
['кватiизе', 1]
['бетiерчiахъад', 1]
['кiванагiан', 1]
['ячiаха', 1]
['ункънусго', 1]
['эбел-инсуда', 1]
['томен', 1]
['гьезухъеги', 1]
['чiухiарай', 1]
['йохуца', 1]
['нухлулавин', 1]
['кисинибе', 1]
['хехал', 1]
['галабаздалъун', 1]
['юргъа', 1]
['диралдаса', 1]
['гiадалабги', 1]
['гъосда90', 1]
['гiолохъанчиясе', 1]
['вокьуларилан', 1]
['гьабундай', 1]
['гiабдаласдаса', 1]
['йорчiилаян', 1]
['квеш-лъикi', 1]
['бахiарал', 1]
['тiаса-гъоркьа', 1]
['чагiиги', 1]
['ретiел-жоги', 1]
['ваккеян', 1]
['гiицiтолохiочго', 1]
['рагьтiехун', 1]
['лъугьинавунила', 1]
['нуцiагун', 1]
['яре', 1]
['гьородухъ', 1]
['восизавунила', 1]
['бакiалдедай', 1]
['йилаян', 1]
['бегьуларищ', 1]
['чiичiиданила', 1]
['толохiочараб', 1]
['жен', 1]
['квачазеги', 1]
['квачан', 1]
['дарран', 1]
['гьорон', 1]
['рогьел', 1]
['лъугьанин', 1]
['додин', 1]
['кканилан', 1]
['гiад', 1]
['къинлъарал', 1]
['рекiелчiей', 1]
['гьагъалго', 1]
['рицине', 1]
['чiва-чiван', 1]
['къинав', 1]
['вукiиналда', 1]
['гiабдаласдаги', 1]
['уяб', 1]
['жолъун', 1]
['бахiаралъги', 1]
['гьабизегiан', 1]
['кивениги', 1]
['гъаримасул', 1]
['вуцiцiухiунги', 1]
['бахъичiого', 1]
['квачараб', 1]
['чарухъал', 1]
['къаркъалаялъул', 1]
['цiорохъе', 1]
['бугъун', 1]
['парахалъанила', 1]
['унгоха', 1]
['къинлъилаян', 1]
['пикруги', 1]
['гьоболасухъ', 1]
['къинлъанила', 1]
['къулгьуялда', 1]
['тартариялда', 1]
['хiохьел-махi', 1]
['сентiолеб', 1]
['ворчiилелде', 1]
['гьабулебги', 1]
['бечейищха', 1]
['чарухъалги', 1]
['бачидухъги', 1]
['нахъцин', 1]
['валагьичiого', 1]
['гьабурабин', 1]
['тарабин', 1]
['гъира', 1]
['чiухiанин', 1]
['йикiинеян', 1]
['инсулги', 1]
['тiадюссинчiила', 1]
['бетiергьаби', 1]
['ворчiизавизе', 1]
['хахизабизе', 1]
['чарухъазда', 1]
['вабабай', 1]
['квараб', 1]
['батиларин', 1]
['къазеги', 1]
['танила93', 1]
['бицинеб', 1]
['телеб', 1]
['гiанкiги', 1]
['магъилъ', 1]
['хъабанги', 1]
['хiелеко', 1]
['лъугьани', 1]
['лълъаразде', 1]
['кварцин', 1]
['бицунареб', 1]
['щибгiаги', 1]
['бугодой', 1]
['ретiунеб', 1]
['кьеладай', 1]
['цогидас', 1]
['къецаризе', 1]
['журан', 1]
['асалам', 1]
['чiезавизе', 1]
['батилародаян', 1]
['чiалида', 1]
['сукiизеги', 1]
['гъоркьги', 1]
['къаригiунищ', 1]
['кьелаан', 1]
['вукiаравги', 1]
['тiагiарав', 1]
['бокьарав', 1]
['сахаватасул', 1]
['нахъбинуссабун', 1]
['якъарай', 1]
['бахiарайги', 1]
['нукерзаби', 1]
['гиргидиел', 1]
['гiундуздаса', 1]
['гiарцухъ', 1]
['кодор', 1]
['лъедераб', 1]
['тiамизегiанго', 1]
['загiипаб', 1]
['чотiа', 1]
['хисанилан', 1]
['ккарас', 1]
['лъурав', 1]
['тiагърихъ', 1]
['тiогърол', 1]
['бетiергьанас', 1]
['нухал', 1]
['къотiизегiан', 1]
['лъин', 1]
['балагьулелъул', 1]
['ричарухъабазул', 1]
['караван', 1]
['букiанищ', 1]
['оцохъ', 1]
['тiогърохъ', 1]
['кибха', 1]
['къулараб', 1]
['ихица', 1]
['релъун', 1]
['чiелароан', 1]
['йикiинин', 1]
['чумартиде', 1]
['ягъани', 1]
['бетiерасе', 1]
['мегъ', 1]
['ягъичiони', 1]
['караваналда', 1]
['росана', 1]
['букiинаха', 1]
['магъилъе', 1]
['гьакиде', 1]
['ккаяв', 1]
['кьабаяв', 1]
['буртинадухъ', 1]
['михиралда', 1]
['буртиняада', 1]
['цiадукьа', 1]
['тiохтiаса', 1]
['вортаяв', 1]
['кибеха', 1]
['тiагъурги', 1]
['духъги', 1]
['кiудиябищ', 1]
['гiор', 1]
['хутiигiаги', 1]
['къочун', 1]
['нугiзалгун', 1]
['бетiерасул', 1]
['бечелъиги', 1]
['гьагъадинго', 1]
['нужехъе', 1]
['вачiана110', 1]
['арасул', 1]
['гiакаги', 1]
['гьализениги', 1]
['гьабизениги', 1]
['цiетiа', 1]
['хъазанги', 1]
['дадгiаги', 1]
['анищан', 1]
['зигарданила', 1]
['вугiа-вусун', 1]
['вакiав', 1]
['гьоркьове', 1]
['вахъинчiев', 1]
['гургаги', 1]
['алъубе', 1]
['гьикъичiо', 1]
['балилан', 1]
['абичiо', 1]
['гъова', 1]
['шегiбич', 1]
['бичараб', 1]
['дадинибе', 1]
['балеблъи', 1]
['мехтун', 1]
['гьаглъун', 1]
['рагъизеги', 1]
['семизеги', 1]
['гiолаанила', 1]
['гьединищ', 1]
['данделъиялде', 1]
['рак', 1]
['лъугьинегiан', 1]
['щибилангiагиха', 1]
['кколебха', 1]
['гiолохъабаца', 1]
['абурал', 1]
['гiемерго', 1]
['кверкьабазде', 1]
['махсараялде', 1]
['регiунищ', 1]
['щибилангiаги', 1]
['абулебилан', 1]
['киниса', 1]
['рекъоларел', 1]
['алго', 1]
['квегъулел', 1]
['кiобокiун', 1]
['тiимугъгун', 1]
['батайгиян', 1]
['хунищ', 1]
['абизеха', 1]
['кколаанин', 1]
['чiужугiаданалда', 1]
['баччизе', 1]
['гьабилилан', 1]
['кьунилан', 1]
['росасги', 1]
['роцен', 1]
['рокъове117', 1]
['хутiарав', 1]
['цойгидай', 1]
['бецулеб', 1]
['бецизеян', 1]
['гiанкiабиги', 1]
['цiунейин', 1]
['бакъвазе', 1]
['бакъалде', 1]
['бохдузда', 1]
['габанидул', 1]
['рухьун', 1]
['букiа-букiалъан', 1]
['тiадгун', 1]
['тiанчiигун', 1]
['хъамулаго', 1]
['хiатiаз', 1]
['щущахъ', 1]
['цiумалда', 1]
['вортулев', 1]
['тiадюссун', 1]
['вухун', 1]
['пасалъи', 1]
['пихъ-мичiги', 1]
['муниса', 1]
['гьазухъе', 1]
['вихьичiелъул', 1]
['аравилан', 1]
['вугелъулин', 1]
['хiакъ', 1]
['букiинарищ', 1]
['нужеян', 1]
['гьоболасги', 1]
['хадурги', 1]
['хiамихъги', 1]
['басиялъухъги', 1]
['басиялъул', 1]
['хъурхъури', 1]
['гьабин', 1]
['баси', 1]
['хъолевин', 1]
['басиги', 1]
['къанин', 1]
['теларилан', 1]
['муниве', 1]
['гьоболалъ', 1]
['ридиги', 1]
['хинкiги', 1]
['вегизавун', 1]
['гьудуласда', 1]
['арайго', 1]
['гьечiищан', 1]
['балагьулев', 1]
['гъанситоялда', 1]
['урба', 1]
['мунисейги', 1]
['бачея', 1]
['бегьулареб', 1]
['бихьуларищ', 1]
['мунисей', 1]
['рекун', 1]
['гьурмадаса', 1]
['беканилан', 1]
['цiулакьодул', 1]
['гъуниялъуве', 1]
['гъонодаса', 1]
['зилусесда', 1]
['лъолаго', 1]
['зилусевги', 1]
['букiаралъубго', 1]
['бигьа', 1]
['зилунибе', 1]
['ватидал', 1]
['гьакил', 1]
['сайигъаталъе', 1]
['вуссаян', 1]
['зилусес', 1]
['къучiбигун', 1]
['тургьбигун', 1]
['вихьарай', 1]
['абун123', 1]
['рахълъен', 1]
['юхила', 1]
['вортигун', 1]
['гъоясаги', 1]
['гьабигун', 1]
['рахълъенги', 1]
['лъута', 1]
['мадугьалзабаз', 1]
['лъикiаб-тiокiаб', 1]
['рахълъадул', 1]
['хъварабго', 1]
['гъвар-гъвари', 1]
['чiварай', 1]
['къвакъвадула', 1]
['бетiеркъотi', 1]
['мурадги', 1]
['туту-хъухъун', 1]
['бичча-бихъун', 1]
['гъалаца', 1]
['бухьиндал', 1]
['бакъваларо', 1]
['тамахги', 1]
['хъатикь', 1]
['гъула-туларал', 1]
['рицун', 1]
['кiалалъул', 1]
['гiемерлъиги', 1]
['кiутiу', 1]
['къалмагъалалда', 1]
['йорчiун', 1]
['анила7', 1]
['багъарараб', 1]
['рагiулила', 1]
['за-манаялъ', 1]
['бачiунила', 1]
['чiегiерракьалде', 1]
['лълъурдузда', 1]
['бу-гила', 1]
['оцода', 1]
['никiкi', 1]
['хьвагiарабго', 1]
['багъарулеб', 1]
['дунял13', 1]
['бакъулги', 1]
['моцiролги', 1]
['рижараб', 1]
['мехалдаго', 1]
['къацандизе', 1]
['гiадамазеги', 1]
['рухiчiаголъиялъеги', 1]
['гвангъизабизеги', 1]
['кьезеги', 1]
['букiинин', 1]
['къадилан', 1]
['гiодосаги', 1]
['моцiрода', 1]
['ракьуца', 1]
['гьабурабила', 1]
['бецiлъизеян', 1]
['бакъудаса', 1]
['къуна', 1]
['бакъин', 1]
['гвангъизабизе18', 1]
['бакъуда', 1]
['нич', 1]
['дихъ', 1]
['намусав', 1]
['бадиве', 1]
['ва-лагьизецин', 1]
['ян20', 1]
['байбихьараб', 1]
['такъсирги', 1]
['алжаналдаса', 1]
['ава-рагасда', 1]
['бецiлъун', 1]
['за-манго', 1]
['бижиялдаса', 1]
['вохарав', 1]
['авара-гас', 1]
['ракагiаталъул', 1]
['баялдаса', 1]
['цойгидаб', 1]
['баккиялдаса', 1]
['вагiалайкуму', 1]
['цiобалъул', 1]
['балагьалъул', 1]
['абиги21', 1]
['хасало', 1]
['кiодолъун', 1]
['лъугiанин', 1]
['къунилан', 1]
['бакъухъе', 1]
['цiороца', 1]
['васасеги', 1]
['кьелей', 1]
['хiадурго', 1]
['йикiунаро', 1]
['хiадурлъила', 1]
['хiадурлъарабго', 1]
['лъазабила', 1]
['чiвери', 1]
['цiороца23', 1]
['зобалъулги', 1]
['ракьалъулги', 1]
['зобалдаги', 1]
['ракьалдаги', 1]
['кiвар', 1]
['цiикiараб', 1]
['зобалъ', 1]
['берцинабги', 1]
['гурелъул', 1]
['цiвабиги', 1]
['ракьалъ', 1]
['нужги', 1]
['чохьонир', 1]
['туризе', 1]
['ки-налгоги', 1]
['аварагзабиги', 1]
['бу-геб', 1]
['–илан39', 1]
['долда', 1]
['мацiги', 1]
['бичiчiулила', 1]
['мегiер-гiалахалде', 1]
['бежтiаса', 1]
['керенги', 1]
['абулила', 1]
['нижерго', 1]
['гьабуни', 1]
['унезе', 1]
['буго40', 1]
['кинабниги', 1]
['рухiчiагояб', 1]
['бажа-ри', 1]
['рухiчiагоябщинаб', 1]
['хiутi-хъумуралъ', 1]
['ччугiбуз', 1]
['багъаризабунила', 1]
['лъица-щиб', 1]
['рихха-хочиялда', 1]
['гiанкiуялъ', 1]
['бацiица', 1]
['щулиял', 1]
['рищани-ла', 1]
['кколеблъи', 1]
['кiочанила', 1]
['хiайваналниги', 1]
['хiинчi-хъумурниги', 1]
['ратилелде', 1]
['ас-кiосан', 1]
['ракьалдаса', 1]
['кватiун', 1]
['ккараблъиги', 1]
['сунтiанила', 1]
['сихiирлъиялда', 1]
['дагьабгiаги', 1]
['бутiа', 1]
['къоял', 1]
['жанаваралниги', 1]
['хiанчiиниги', 1]
['гiурулъа', 1]
['баккизабураб', 1]
['ччугiида', 1]
['рихьанила', 1]
['хiанчiазде', 1]
['рикiкiадегiан', 1]
['рагiал', 1]
['гьикъарабги', 1]
['бацiидаги', 1]
['щварабилан', 1]
['ракъдада', 1]
['лъадалъ', 1]
['бацiги', 1]
['ччугiаги', 1]
['царацаги', 1]
['рачiгун', 1]
['рахъго', 1]
['та-нила42', 1]
['боржунареб', 1]
['рузги', 1]
['къадар', 1]
['дунялъул', 1]
['ясалъул-ги', 1]
['гiолилазул', 1]
['биччаларо', 1]
['руз-ги', 1]
['рузицаги', 1]
['хiинчiалъги', 1]
['гьуриги', 1]
['багъарун', 1]
['гъветiалдаса', 1]
['хъал', 1]
['хiанчидаги', 1]
['хiанчiица', 1]
['гьечо', 1]
['долъие', 1]
['вачине', 1]
['хiанчiилда', 1]
['ничараб', 1]
['гьаваялда', 1]
['рузин', 1]
['гурого', 1]
['бахъинчiила44', 1]
['мугьал', 1]
['гiисинлъарал', 1]
['килограмм', 1]
['кинавго', 1]
['гьабичiолъиялъ', 1]
['гьитiинлъанилан', 1]
['абиял', 1]
['цо-ги', 1]
['чодасаги', 1]
['рикiкiаде', 1]
['кiвахiаллъун', 1]
['метралъ', 1]
['гор', 1]
['кiвахiаллъичiого', 1]
['рештiана', 1]
['чу-ги', 1]
['кьурдасан', 1]
['гiодо-бе', 1]
['бугiа', 1]
['пур-чiина', 1]
['ясбер', 1]
['къо-ялъ', 1]
['щвезабуна', 1]
['гiажал', 1]
['45', 1]
['свериялъул', 1]
['гiандимухъалда', 1]
['росаби', 1]
['рижилалдего', 1]
['гьабу-леб', 1]
['хiурулгiинзаби', 1]
['руччаби-аллагьал', 1]
['гьадинги', 1]
['додинги', 1]
['бичiчiизабулеб', 1]
['ритiарал', 1]
['жиде-жидеца', 1]
['тiуразе', 1]
['ишал', 1]
['масала', 1]
['цоялъ', 1]
['цогидалъ', 1]
['гьурал', 1]
['рахъинарулаанила', 1]
['лъабабилелъ', 1]
['лъезабулаанила', 1]
['ункъабилелъ', 1]
['хутiараз', 1]
['хер-тiегьалъул', 1]
['гъутiбузул', 1]
['тiубазабичiого', 1]
['чанахъабигун', 1]
['хаселалде', 1]
['бетiергьабазго', 1]
['лъикьаго', 1]
['нечечiого', 1]
['гьоркьоблъи', 1]
['яцазде', 1]
['амру', 1]
['ккара-ккарасулгун', 1]
