['буго', 300]
['бугеб-гьезие', 1]
['бахiарчияб', 1]
['гiамалалъул', 1]
['мугiалимлъи', 1]
['вукiинеги', 1]
['вукiинчiевани', 1]
['бакiаздпги', 1]
['тiамилаанищ', 1]
['лъикiад', 1]
['кканани', 1]
['кквелаан', 1]
['раккула', 1]
['чiваялда', 1]
['ккарабали', 1]
['захiмалъулеб', 1]
['мухiамадицаян', 1]
['киса-кибго', 1]
['тiибитiизабун', 1]
['дгуялъул', 1]
['фдфалда', 1]
['курсалъулаб', 1]
['хiалтiуда', 1]
['чiваялъе', 1]
['политикияб', 1]
['къецалъулаб', 1]
['мекъал', 1]
['гьанжелъизегiан', 1]
['чiезабураб', 1]
['бегьуларилан', 1]
['гiелмияв', 1]
['нухмалъулес', 1]
['тiанчал', 1]
['рахъизаруна', 1]
['2000', 1]
['моцiалда', 1]
['рихьуниса', 1]
['шигьабудинов', 1]
['туснахъалъуса', 1]
['i945', 1]
['гара-чiвариялъул', 1]
['накъиталъул', 1]
['гiиллалъунги', 1]
['квана-гьекъеялъулъ', 1]
['долго', 1]
['чiиркъатiиселги', 1]
['гiахьаллъулел', 1]
['магьдилав', 1]
['гьусарав', 1]
['гiазизовасул', 1]
['хабаралъулъ', 1]
['лъугьа-бахъиналъул', 1]
['гьудуллъиялдасан', 1]
['кара-тарабги', 1]
['магьдиласул', 1]
['махсаро-хочiалъеги', 1]
['ккаралдаса', 1]
['цiалиялъе', 1]
['цiали', 1]
['5-6', 1]
['гiалахалда', 1]
['магьдиласде', 1]
['гiакаги', 1]
['басиги', 1]
['тохлъукьего', 1]
['гьудуласе', 1]
['бурутiги', 1]
['хъун', 1]
['хiалае', 1]
['хiамзаги', 1]
['рукiаго', 1]
['рацiцiа-ракъалъи', 1]
['ретiел', 1]
['кiутiана', 1]
['хьитал-щватаби', 1]
['кiигойищ-лъабгойищали', 1]
['какги', 1]
['нижеде', 1]
['регiичiо', 1]
['данд-чiваялъул', 1]
['тiехьалъул', 1]
['22-33-абилел', 1]
['гьурмазда', 1]
['шигьабудиновас', 1]
['магьдиласухъа', 1]
['ккараблъи', 1]
['хасбулатил', 1]
['дацихъа', 1]
['чахъматаманча', 1]
['рагьухъе', 1]
['нуцiихъа', 1]
['балагьизабун', 1]
['чвархъизабуна', 1]
['хiаранисан', 1]
['цiолеб', 1]
['цiезеги', 1]
['къваригiунелъул', 1]
['танчил', 1]
['мадугьалзабаз', 1]
['бахъинабуна', 1]
['болъода', 1]
['пагьмуялъул', 1]
['маслихiатчи', 1]
['гiакълу-лъаялъ', 1]
['биччачiев', 1]
['бацiцiадав', 1]
['дунялалъулги', 1]
['ахираталъулги', 1]
['къваригiунев', 1]
['маслахiаталъе', 1]
['тiалъиялъе', 1]
['хилиплъичiев', 1]
['ккеялъ', 1]
['гiоротiаса', 1]
['гьарулев', 1]
['цiадаре', 1]
['ралаан', 1]
['рагьизарулаан', 1]
['цоцаздехул', 1]
['лъугьинабулаан', 1]
['асараздехун', 1]
['гiумруялдехун', 1]
['росуцоязулъ', 1]
['адабалъул', 1]
['къатiра', 1]
['тiинкiизабизе', 1]
['къиматалъе', 1]
['вукiиналъул', 1]
['бажари', 1]
['цогидасулъги', 1]
['бокьуларо-гьеб', 1]
['рачiа', 1]
['тарихалъулги', 1]
['адабияталъулги', 1]
['маданияталъулги', 1]
['сулейманова', 1]
['ратiлилъ', 1]
['цiетiендерил', 1]
['годикiаниве', 1]
['махiамадица', 1]
['щибалиго', 1]
['кколан', 1]
['хасияталъулъ', 1]
['рикьа', 1]
['какал', 1]
['разеян', 1]
['рокъорехун', 1]
['чiабаралде', 1]
['цевеялдаса', 1]
['бичiарабали', 1]
['генуве', 1]
['гiабдулбегида', 1]
['гендерица', 1]
['гiабдулаянги', 1]
['рицана', 1]
['рицинел', 1]
['рице', 1]
['ратании', 1]
['къисаялдасан', 1]
['рокьулин', 1]
['хабаралдалъун', 1]
['банин', 1]
['хiалбихьунин', 1]
['тiолареб', 1]
['генур', 1]
['карал', 1]
['инарилан', 1]
['ахiделаго', 1]
['цогидасе', 1]
['тiамулей', 1]
['гьабулареблъи', 1]
['инсухъ', 1]
['тiоцее', 1]
['сандус', 1]
['йокьарав', 1]
['гьайги', 1]
['йихьулеб', 1]
['хьвадулаанила', 1]
['сандусихъ', 1]
['валагъьун', 1]
['къарнус', 1]
['гiумроялда', 1]
['барахщарал', 1]
['ячанила', 1]
['гьарунила', 1]
['сундус', 1]
['ятiалъараб', 1]
['йиччанила', 1]
['къарнусицаги', 1]
['жидехъего', 1]
['рачанила', 1]
['щванила', 1]
['разилъанила', 1]
['гьазги', 1]
['гiорхъолъ', 1]
['рокьанила', 1]
['лъималазулги', 1]
['бицаралда', 1]
['билълъунебани', 1]
['сандусги', 1]
['къарнусги', 1]
['рагъухъанлъун', 1]
['армиялденигийищ', 1]
['иневали', 1]
['хьиндалазул', 1]
['ахакьги', 1]
['пихъал', 1]
['рарщун', 1]
['нигiматазул', 1]
['щенезе', 1]
['хiадурлъараб', 1]
['бакъанил', 1]
['игьалие', 1]
['магiарухъа', 1]
['тiанкiги', 1]
['кабаб', 1]
['рештiине', 1]
['иналдего', 1]
['годекiанире', 1]
['гьудулзабазда', 1]
['лъаялда', 1]
['щаклъизе', 1]
['вахъинчiониги', 1]
['гьудулзаби-кочiохъаби', 1]
['мутiалинил', 1]
['гiабдулгiазизидасан', 1]
['ражабидасан', 1]
['къватiисеб-', 1]
['лъазабулаан', 1]
['нухалъги', 1]
['гiабдулхангун', 1]
['гъайичолавгун', 1]
['гiумаргун', 1]
['каримхiажиявгун', 1]
['ихтилат-кепалда', 1]
['лъагiалил', 1]
['авалалдаса', 1]
['годекiан-къулгiадухъе', 1]
['ратиларо', 1]
['бичiулеб', 1]
['барщараб', 1]
['вихьулароан', 1]
['бихьиналги', 1]
['гiисиналги', 1]
['чiахiиялги', 1]
['къвалалги', 1]
['тiохазда', 1]
['рагьабазда', 1]
['бичiулел', 1]
['мехалъин', 1]
['бичiараб', 1]
['куракул', 1]
['махiалъ', 1]
['кваначiониги', 1]
['гiорцiулаанин', 1]
['рахун', 1]
['барщулъ', 1]
['рии', 1]
['цiакъаб', 1]
['нурухiма', 1]
['хьиндалав', 1]
['нохъода', 1]
['гьарулезул', 1]
['ахiиялъухъги', 1]
['-гьелали', 1]
['рукiинелин', 1]
['хинлъа-битiа', 1]
['цоясда', 1]
['хiакимзабазда', 1]
['диванрокъовегун', 1]
['нурухiмахъа', 1]
['гiакiа', 1]
['куракудасанги', 1]
['эркенлъун', 1]
['хъолбохъ', 1]
['гьалмагъасда', 1]
['тункана', 1]
['иццухъе', 1]
['нухаре', 1]
['ясазда', 1]
['гьоркьой', 1]
['шагiирасдаги', 1]
['речiчiизаруна', 1]
['гiолохъабазухъги', 1]
['ясахъги', 1]
['бихьиназул', 1]
['къокъа', 1]
['къайсил', 1]
['руккел', 1]
['нахъ', 1]
['руссаралго', 1]
['хадурго', 1]
['рокъо-рокъоре', 1]
['кучiдузухъ', 1]
['сордоялъги', 1]
['гьалбадерица', 1]
['разиги', 1]
['регiана', 1]
['сапарги', 1]
['речiчiаралъ', 1]
['игьалий', 1]
['хамиз', 1]
['къотiиги', 1]
['цiаналъе', 1]
['ригьиналъул', 1]
['щайихмухiамадидаги', 1]
['рахана', 1]
['гiага-', 1]
['щийин', 1]
['цееккунго', 1]
['гiаданищ', 1]
['ялъуни', 1]
['жойищан', 1]
['бицинчiого', 1]
['жавариязул', 1]
['жаннал', 1]
['санаъ', 1]
['щварай', 1]
['хiавраялдасан', 1]
['милъиршо', 1]
['рагiабаздалъун', 1]
['жавабалда', 1]
['бутiрулги', 1]
['гьанкiезарулаго', 1]
['гiазраъги', 1]
['мирзал', 1]
['мичуринил', 1]
['шигiруяб', 1]
['кучiдузе', 1]
['мажмугiалъе', 1]
['гiертiинибе', 1]
['тiолеб', 1]
['гiадинал', 1]
['бокьарал', 1]
['хьулазул', 1]
['гiишкъу-шавкъалда', 1]
['хiисаб-суал', 1]
['гьолареблъи', 1]
['борцунеб', 1]
['гьечiеблъи', 1]
['гiищкъулъе', 1]
['гуржиязул', 1]
['церетелида', 1]
['шота', 1]
['руставелил', 1]
['устарлъиялъе', 1]
['хасал', 1]
['роценал', 1]
['гiалимзабазухъайин', 1]
['бачiарабгiаги', 1]
['балъголъабазул', 1]
['гъварилъиялде', 1]
['раккизе', 1]
['хъапустiан', 1]
['хъал', 1]
['бахъигун', 1]
['хiокiиде', 1]
['чехъезе', 1]
['релълъун', 1]
['кучiдузулъеги', 1]
['баккулеб', 1]
['бажариялда', 1]
['гьунаралда', 1]
['наслабазул', 1]
['жигарчилъиялдалъун', 1]
['кiвезе', 1]
['хiакъикъаталдеги', 1]
['ккезеги', 1]
['гiелги', 1]
['вижаралдаса', 1]
['гiалимчиясе', 1]
['шапакъат', 1]
['тiокiлъиги', 1]
['гiуцiанин', 1]
['гьесин', 1]
['блокил', 1]
['лермантовасул', 1]
['пушкинил', 1]
['планкил', 1]
['пуанкарол', 1]
['дуниялин', 1]
['улкаялда', 1]
['дурусго', 1]
['камилго', 1]
['борхани', 1]
['свакаларел', 1]
['къеч', 1]
['буссунарел', 1]
['хьоларел', 1]
['рукiинадуниял-гiаламалъе', 1]
['теларо', 1]
['щвезабуниги', 1]
['щобаздаги', 1]
['хьиндалаз', 1]
['авлавхъалъул', 1]
['ракьаздаги', 1]
['байрахъалдаги', 1]
['анищалъул', 1]
['цiвабигун', 1]
['цiаргун', 1]
['баракатгун', 1]
['тiурамегiералда', 1]
['рокьарал', 1]
['анищалгун', 1]
['гiадиназ', 1]
['льайги', 1]
['бугельул', 1]
['шагiирзабаз', 1]
['дуниялалда', 1]
['рижанщинал', 1]
['цохiонигиясда', 1]
['надалдаги', 1]
['къунщбуздаги', 1]
['дандекквейги', 1]
['гьайбатлъиги', 1]
['бихьаравги', 1]
['чiужугiаданги', 1]
['…зодил', 1]
['тiайпусалъул', 1]
['тiанчiил', 1]
['рекъезебураб', 1]
['къуншбалан', 1]
['къудуз', 1]
['накъищ', 1]
['гiамбарул', 1]
['гъун', 1]
['гiакьлу', 1]
['ине…', 1]
['магiадица', 1]
['бицунаанила', 1]
['муилгiан', 1]
['лага-черх', 1]
['гьавулъ', 1]
['рекьарай', 1]
['жанаталда', 1]
['хiаврааздагицин', 1]
['гъорль', 1]
['щакаб', 1]
['лайлатул', 1]
['кьадир', 1]
['ансадериеги', 1]
['бекь-хъахiабросдал', 1]
['гьавурал', 1]
['гiалица', 1]
['чiчiун', 1]
['руцалаби', 1]
['наган', 1]
['таманчаги', 1]
['чiезегiан', 1]
['i608i998c', 1]
['махiмудмил', 1]
['лирикаялъулъ', 1]
['революциялда', 1]
['художествоялъул', 1]
['культураялда', 1]
['хадубккун', 1]
['халкъалдаго', 1]
['инесев', 1]
['векальул', 1]
['–магiарулал', 1]
['жамгiияб', 1]
['гiуцiиялдегун', 1]
['гiумруялде', 1]
['бераздалъун', 1]
['цiадирабазда', 1]
['байбихьараб', 1]
['заманаялъулаб', 1]
['загьирлъичiого', 1]
['гьаркьиъ', 1]
['дандерижилъун', 1]
['рагiичiого', 1]
['шагiирзабиго', 1]
['поэтикияб', 1]
['художествалъулаб', 1]
['культураялъе', 1]
['вукiананилъер', 1]
['поэзиялъун', 1]
['бачiанагьеб', 1]
['гiажаибльи', 1]
['гiасрабаз', 1]
['исламалъги', 1]
['векалда', 1]
['мюридизмалъул', 1]
['хiасилалдаги', 1]
['гъанкъун', 1]
['чiезарун', 1]
['асаралинсанасул', 1]
['дунялалъулал', 1]
['тiалабал', 1]
['ахiараблъун', 1]
['букiиндал', 1]
['бачiинахъего', 1]
['чiужугiаданалдехун', 1]
['шавкъ', 1]
['гьукъулел', 1]
['къануназде', 1]
['чiараблъун', 1]
['гiодоегiан', 1]
['кьабгiи', 1]
['щвезабулеблъун', 1]
['ахиралдацин', 1]
['ничаб', 1]
['жолъун', 1]
['рикiкiунаанбихьинчиясулаб', 1]
['рахълъун', 1]
['рокьулаб', 1]
['лирикаялъул', 1]
['жамгiиябгин', 1]
['–эстетикияб', 1]
['кочiохъабазде', 1]
['саяхъзабазде', 1]
['поэзиялде', 1]
['шагiирасулаб', 1]
['махщелазда', 1]
['бегьулеблъун', 1]
['бигъаралги', 1]
['гъаримлъаралги', 1]
['жидее', 1]
['бухьараблъун', 1]
['тiураблъун', 1]
['кечiалдаса', 1]
['гiадамасде', 1]
['цiикiкiинабулеблъи', 1]
['бичiчiиялъин', 1]
['гьунухъ', 1]
['гiабдулгъапурида', 1]
['рагiиялдасан', 1]
['бичiчiула', 1]
['бакътiерхьулаб', 1]
['европалъул', 1]
['историялде', 1]
['раккани', 1]
['гъабулеб', 1]
['рицарал-трубодуразул', 1]
['поэтазе', 1]
['къолаан', 1]
['наку', 1]
['гьбиялъе', 1]
['кинабалиго', 1]
['хiайлъун', 1]
['рекiелаб', 1]
['инсанасулал', 1]
['дардал', 1]
['рахъи', 1]
['хутiуларощай', 1]
['рыцар-феодал', 1]
['поэтазего', 1]
['мутагiиласулаб', 1]
['советскияб', 1]
['цойгидабги', 1]
['рыцарал-трубодуразе', 1]
['программаялде', 1]
['малъулароан', 1]
['гьесдагьединги', 1]
['букiаго', 1]
['нухги', 1]
['хiакъалдаса', 1]
['хiинкъичiаго', 1]
['къачiого', 1]
['къалмикьан', 1]
['лъугьа-бахъинлъун', 1]
['гьасухъе', 1]
['йокьана', 1]
['ритiана', 1]
['кьоларила', 1]
['хъаркiасасе', 1]
['кинила', 1]
['нечечiел', 1]
['бичулев', 1]
['минаялъуре', 1]
['мискинчилъун', 1]
['ватарав', 1]
['хiалица', 1]
['чидае…', 1]
['кьолей', 1]
['кiолареб', 1]
['кiиабилебги', 1]
['суал…', 1]
['йикiунилан', 1]
['гьасда', 1]
['исламалъ……', 1]
['бицин', 1]
['мунагьлъун', 1]
['суалазул', 1]
['гiумрусуалазул', 1]
['шигiрабалъ', 1]
['эпохаялъул', 1]
['тема-', 1]
['напсалъулги', 1]
['обществоялъулги', 1]
['дандеккунгутiи', 1]
['рокьиялъул', 1]
['беццаб', 1]
['гъаркь', 1]
['жамагiатазул', 1]
['бетiергьабилъун', 1]
['гьезулгун', 1]
['ккунгутiи', 1]
['жамагiаталъулгунги', 1]
['гiадатазулгунги', 1]
['ахiилъун', 1]
['дунялда', 1]
['ахираталда', 1]
['рукiинесел', 1]
['лазатазулгун', 1]
['кепазул', 1]
['къануназда', 1]
['инкарги', 1]
['чiагояй', 1]
['йорхат', 1]
['гьаюулей', 1]
['киналдасаго', 1]
['яхунел', 1]
['тiохал', 1]
['гуребдай', 1]
['иман', 1]
['бугесул', 1]
['хiурулгiинзабазда', 1]
['хьулазда', 1]
['рахан', 1]
['къосинабураб', 1]
['асараль', 1]
['щагiирас', 1]
['рич-ричун', 1]
['гьукъарал', 1]
['къадалги', 1]
['дуниялалдего', 1]
['риччалел', 1]
['асаралъухъ', 1]
['хiурулгiиналъул', 1]
['берцинлъиялдаса', 1]
['хiурулгiиналъулалдаса', 1]
['цiикiкiинабуна', 1]
['билбагiарал', 1]
['кiутiби', 1]
['рахьхъахiал', 1]
['гьимани', 1]
['гьумералъулги', 1]
['черхалъулги', 1]
['къватiисеб', 1]
['дозда', 1]
['бичiчiулароан', 1]
['берцинав', 1]
['хiиллаяв', 1]
['рекiкiав', 1]
['вукiунаревлъи', 1]
['куцала', 1]
['общесвоялъулаб', 1]
['хьвада-чiвадиялда', 1]
['куцана', 1]
['циркалда', 1]
['кiалъаниги', 1]
['гiелмудул', 1]
['эстетикияб', 1]
['кьеялъал', 1]
['чiезабиялъе', 1]
['цiваки', 1]
['релъеда', 1]
['хьухь', 1]
['кiоченаан', 1]
['цiаруй', 1]
['соналде', 1]
['борхалъулеб', 1]
['хасияталъулги', 1]
['цiикiкiунеб', 1]
['гiазаблъун', 1]
['дандиялъ', 1]
['бикьичiеблъун', 1]
['гiащикъал', 1]
['ялгъузго', 1]
['ракъанда', 1]
['инсанасулаб', 1]
['талихiлъун', 1]
['хутiулел', 1]
['даим', 1]
['мсалманов', 1]
['№3', 1]
['i974с', 1]
['хъахiилал', 1]
['зобал', 1]
['хьвадарал', 1]
['рагiизабурал', 1]
['айгъиралда', 1]
['хьвадана', 1]
['мискинал', 1]
['талихiалъе', 1]
['комиссар', 1]
['дахадаев', 1]
['тiолалго', 1]
['кучiдуллъун', 1]
['ккарапзе', 1]
['хiакъикъияллъун', 1]
['хириялги', 1]
['гурел', 1]
['дагъистаниязеги', 1]
['марямиде', 1]
['гiашикъасул', 1]
['магiаруласда', 1]
['гимн', 1]
['ихтияразе', 1]
['ханлъиялде', 1]
['дандечiей', 1]
['цiадулаб', 1]
['тiей', 1]
['фронталда', 1]
['малачил', 1]
['гiалибегиде', 1]
['хiикмалъарал', 1]
['рагъухъабаз', 1]
['малачи', 1]
['махсараде', 1]
['кколев', 1]
['гiолиласул', 1]
['бичiарав', 1]
['ххвелги', 1]
['дуде', 1]
['хьваде', 1]
['гъалбацi', 1]
['вагъе', 1]
['воре', 1]
['бицунге', 1]
['къадараб', 1]
['вукiунге', 1]
['магiнаялъ', 1]
['къагiидабаз', 1]
['угьарал', 1]
['дахадаевгун', 1]
['тiуразаруна', 1]
['гьсул', 1]
['тушманлъи', 1]
['революциялъулаб', 1]
['контревалюциялъул', 1]
['мухьдахъ', 1]
['бидулас', 1]
['i98iс', 1]
['автономия', 1]
['гiуцiаралдаса', 1]
['къасиги', 1]
['къадги', 1]
['хьвадула', 1]
['машинаби', 1]
['аваргiурул', 1]
['рагiаллъабазда', 1]
['хiадурлъи', 1]
['гучаб', 1]
['рихьуниб', 1]
['электростанция', 1]
['бихьичiо', 1]
['гiумругун', 1]
['рокьукъаб', 1]
['кiалагъоркъе', 1]
['чiвазегiан', 1]
['сунареб', 1]
['нургун', 1]
['пачалихъалъулал', 1]
['премиязул', 1]
['лауреат', 1]
['март', 1]
['бачiингун', 1]
['i973', 1]
['дагъистаналъ', 1]
['баркана', 1]
['i00', 1]
['газетаз', 1]
['журналаз', 1]
['риччала', 1]
['шагьараздаги', 1]
['клубаздаги', 1]
['библиотекалдаги', 1]
['тiоритiана', 1]
['конференциял', 1]
['ахiулезул', 1]
['къецал', 1]
['рахъичiел', 1]
['ралагьиялъул', 1]
['ракiариялъул', 1]
['вихьизавулел', 1]
['рохизарула', 1]
['тiамула', 1]
['базабула', 1]
['метерисеб', 1]
['къоялда', 1]
['биччана', 1]
['коммунизм', 1]
['талихiалъул', 1]
['эркенлъиялъул', 1]
['бащалъиялъул', 1]
['цiадулъан', 1]
['граждан', 1]
['къурбаназдасан', 1]
['ватiанияб', 1]
['хiалбихьиялдасан', 1]
['планазул', 1]
['захiматалъул', 1]
['гьунараздасан', 1]
['риччанте', 1]
['гiадамалгун', 1]
['гьиматов', 1]
['кпссалъул', 1]
['райкомалъул', 1]
['секретарь', 1]
['мегiерлъун', 1]
['ссвин', 1]
['къарнаби', 1]
['хисанагiан', 1]
['гiедегiанагiан', 1]
['рагьула', 1]
['талихiалъулги', 1]
['рохалилги', 1]
['рещтiинабула', 1]
['соназдаги', 1]
['свакарал', 1]
['къояздаги', 1]
['ханзаби', 1]
['къиралзаби', 1]
['тiадчагiи', 1]
['бечедалги', 1]
['гучалги', 1]
['кiочене', 1]
['гьесулъ', 1]
['цолъун', 1]
['нуралъул', 1]
['анкьабго', 1]
['чiегiерабги', 1]
['рокьукълъиги', 1]
['балагьги', 1]
['бахъарабго', 1]
['борхалъудасан', 1]
['кьерилав', 1]
['хiухьелалъе', 1]
['барахщичiев', 1]
['барахщичiого', 1]
['хвалдасаги', 1]
['хiалихьалъиялдасаги', 1]
['киналдаго', 1]
['кiочонареб', 1]
['цолъизарулеб', 1]
['даимлъиги', 1]
['хвелгьечiолъиги', 1]
['гордухъ', 1]
['чирахъ', 1]
['бакун', 1]
['пикрабазулги', 1]
['пащманлъиги', 1]
['гьечiеблъун', 1]
['хiухьелги', 1]
['хисулебги', 1]
['холебги', 1]
['мацiалъулъ', 1]
['мухъазулъ', 1]
['масъалаги', 1]
['мисалияб', 1]
['цингицiидасан', 1]
['гвангъула', 1]
['къарнабазе', 1]
['хинлъи', 1]
['кьеллъун', 1]
['кьолеблъун', 1]
['бетiергьанас', 1]
['ритiарал', 1]
['гiакълуялъулги', 1]
['къисматалъулги', 1]
['балагьаздаги', 1]
['рагъаздаги', 1]
['ругъназдаги', 1]
['биххизабизе', 1]
['гiишкъуялъулги', 1]
['букiарабго', 1]
['чiаголъиги', 1]
['шигiрабазулъ', 1]
['бокiназулъ', 1]
['кiкiуялъ', 1]
['лъаралги', 1]
['рагiа-ракьан', 1]
['унтиялъухъ', 1]
['къисас', 1]
['чiеялъухъ', 1]
['жагьил', 1]
['маххаллъун', 1]
['лъугьарал', 1]
['тiинда', 1]
['кенчiолел', 1]
['чiоралилан', 1]
['тiадчiун', 1]
['бекiкiун', 1]
['кiочiохъанас', 1]
['рагьарабго', 1]
['тiармил', 1]
['кiалъаралго', 1]
['лъугьина', 1]
['борхалъиялъун', 1]
['халкъияблъун', 1]
['лъугьин', 1]
['гiоралъ', 1]
['аяб', 1]
['гiодаб', 1]
['ккаяб', 1]
['свакалеб', 1]
['унгоунгояв', 1]
['дунялалде', 1]
['дунялалда', 1]
['халкъалъулаблъун', 1]
['чучараб', 1]
['кiочiоде', 1]
['хехлъанагiан', 1]
['хиралъулев', 1]
['къезе', 1]
['аслу', 1]
['рагiи-угьи', 1]
['рагiи-', 1]
['ругелщиназул', 1]
['тiинкiула', 1]
['магiуги', 1]
['къоялги', 1]
['сардалги', 1]
['саналги', 1]
['сапаралги', 1]
['сипат-суратазде', 1]
['черхалда', 1]
['гъаргъар', 1]
['балел', 1]
['мухъаллъунги', 1]
['угьулеб', 1]
['хiухьелгiан', 1]
['хiажалъун', 1]
['кiутiиялъе', 1]
['анищги', 1]
['къуватги', 1]
['къвакiиги', 1]
['къадруги', 1]
['цiилъула', 1]
['гiечiеб', 1]
['балъголъиги', 1]
['бечелъиги', 1]
['гъаримаб', 1]
['йохъ', 1]
['гiажаибай', 1]
['гiажаибал', 1]
['чiужугiаданалде', 1]
['гениалияв', 1]
['блокги', 1]
['гьйбатай', 1]
['релълъараллъун', 1]
['гьединаллъун', 1]
['дунялалъе', 1]
['петраркаги', 1]
['дантеги', 1]
['беатриче', 1]
['лаура', 1]
['муи-марям', 1]
['кочiохъабиги', 1]
['асаралдаса', 1]
['лабазанил', 1]
['гiабдулада', 1]
['рещтiана', 1]
['щведал', 1]
['гiабдулаца', 1]
['тiоцеесей', 1]
['гьелъухъе', 1]
['щвайила', 1]
['бицунаяли', 1]
['патiина', 1]
['рабигiат-кiодо', 1]
['йихьизайизе…', 1]
['кинида', 1]
['гьитiинабги', 1]
['цiикiкiарабги', 1]
['ругоан', 1]
['вачiиналдаса', 1]
['щибгiаги', 1]
['чiаралъуса', 1]
['ягъаричiо', 1]
['хiехь', 1]
['цебегiан', 1]
['цiана', 1]
['кьер-куцалъул', 1]
['лъабкъоялда', 1]
['анцiидегiаги', 1]
['бахiараб', 1]
['мехалъул', 1]
['лъугьа-бахъиналги', 1]
['лъаларин', 1]
['рокьулароанин', 1]
['иналъулгiаги', 1]
['бицеха…', 1]
['цiалулевилан', 1]
['хъизан-рукъалде', 1]
['вуссине', 1]
['чiужуялдаса', 1]
['дунгун', 1]
['данделъараб', 1]
['жуварав', 1]
['борохь', 1]
['чiоларей', 1]
['гьабуларебан', 1]
['досиеги', 1]
['къадаралда', 1]
['йокьулаан', 1]
['досдасан…', 1]
['эбелалдехунги', 1]
['кiолароан', 1]
['гьединлъидалги', 1]
['командирлъи', 1]
['лъугьарай', 1]
['кiалъалев', 1]
['гiагарлъиялъги', 1]
['гiашураде', 1]
['гiадинав', 1]
['лъимер-бетiер', 1]
['батиларилан', 1]
['разияй', 1]
['ячинеги', 1]
['рекъоларилан', 1]
['бакана', 1]
['гiадамазулги', 1]
['гiарзал', 1]
['аскiобго', 1]
['гiашурае', 1]
['жамагiаталда', 1]
['нужеего', 1]
['анцiго-анцiила', 1]
['тiуяларин', 1]
['гьабейин', 1]
['рокъобе', 1]
['гьаз', 1]
['тункулаго', 1]
['ячахъизегiан', 1]
['щай-кинилан', 1]
['кiалдисан', 1]
['гiоданилан', 1]
['эбелалъулги', 1]
['ругилан…', 1]
['батагъалда', 1]
['балихъги', 1]
['лъугьаян', 1]
['йитiун', 1]
['юссине', 1]
['абичiо…', 1]
['цiияй', 1]
['ячиналде', 1]
['вукiинчiониги', 1]
['лъимерги', 1]
['гьабиялдаса', 1]
['махiмудгицин', 1]
['воханилан', 1]
['пашманлъарай', 1]
['бичiчiана', 1]
['лъугьунарев', 1]
['вукiунароан', 1]
['гьоркьо-гьоркьоб', 1]
['букiанилан', 1]
['хiалтiизеги', 1]
['батагъазде', 1]
['шагьаразде', 1]
['гьабуралдаса', 1]
['гiашуралги', 1]
['юргъаги', 1]
['чорхолъаго', 1]
['хисичiев', 1]
['бакiалдаги', 1]
['кiалъалаан', 1]
['магъилъ', 1]
['вукiаравищали', 1]
['рукiанищ', 1]
['къаси-къаси', 1]
['кiи-кiи', 1]
['тiутiу-хъухъурал', 1]
['бокьилаан…', 1]
['васаз', 1]
['балареб', 1]
['цогиги', 1]
['къотiноб', 1]
['рагiиларедухъ', 1]
['нижеего', 1]
['рекiелгъеялъе', 1]
['чiахъадерил', 1]
['кечiилан', 1]
['гьадаб', 1]
['тiох', 1]
['рагiалда', 1]
['йоссе', 1]
['рокъобго', 1]
['къулгiа', 1]
['къечон', 1]
['кiалтiаго', 1]
['гьарай', 1]
['кьагiрил', 1]
['кваналилан', 1]
['гьобо', 1]
['бацiцiунеб', 1]
['кулъун', 1]
['бежун', 1]
['кунев', 1]
['халилат', 1]
['ячуневан', 1]
['чолониб', 1]
['хiебтiулареб', 1]
['хiамида', 1]
['кваналеб', 1]
['маккаялъул', 1]
['чамасдак', 1]
['базар', 1]
['батичiо', 1]
['кьурда', 1]
['къамахiинчi', 1]
['хiалаллъаги', 1]
['щварасе', 1]
['насиблъулареб…', 1]
['бицаралъухъ', 1]
['васха', 1]
['кочiодаги', 1]
['лъикiабилан', 1]
['лъикiалда', 1]
['ургъе', 1]
['гьечiищали', 1]
['ясаца', 1]
['рицина', 1]
['рагiабияли', 1]
['цiороялъ', 1]
['лъабгiиналъул', 1]
['хурайсен', 1]
['бакъван', 1]
['ракъдаллъарал', 1]
['щобазда', 1]
['риидалил', 1]
['боссе', 1]
['рагьарай', 1]
['хiухьелго', 1]
['мухъде', 1]
['щваниги', 1]
['нигат', 1]
['багiарараб', 1]
['кьерилаз', 1]
['балилан', 1]
['босарал', 1]
['гiещги', 1]
['хiалал-хiарам', 1]
['ансалги', 1]
['гьечiо…', 1]
['ахiулаанин', 1]
['дуцаго', 1]
['пикри', 1]
['рукiинелали', 1]
['гьезулгiаги', 1]
['бахъинародаян', 1]
['ячiинаян', 1]
['гьавунин', 1]
['батилаанха', 1]
['досги', 1]
['хъамилароан', 1]
['чодул', 1]
['хъамунги', 1]
['ячiинчiеб', 1]
['кьалде', 1]
['бицунареб', 1]
['диеха', 1]
['хабаралдаса', 1]
['дангъура', 1]
['бокьулеб…', 1]
['гьабулароан', 1]
['гiабидат', 1]
['кучiдул-шигiраби', 1]
['дандчiвазе…', 1]
['сахлъи', 1]
['кьеги', 1]
['дуеги', 1]
['агьлуялъеги', 1]
['битiаги', 1]
['щваги…', 1]
['гiодорчiун', 1]
['гiабдулаги', 1]
['гiабдулал', 1]
['жамилатилгун', 1]
['щив', 1]
['чияли', 1]
['кисаяли', 1]
['мурадгун', 1]
['вачiаравалиги', 1]
['хенелеб', 1]
