['буго', 376]
['рукiинчiилан', 1]
['жен-желел', 1]
['тiадбуссинабизе', 1]
['хiинкъарав', 1]
['сахго', 1]
['хутiаги', 1]
['анги', 1]
['чиясулгiаги', 1]
['чодаги', 1]
['каранде', 1]
['жанивехун', 1]
['чвахулебмагiу', 1]
['бокьичiого', 1]
['гьабулелги', 1]
['эбел-инсухъ', 1]
['лъачiин', 1]
['саламатав', 1]
['чиясдаян', 1]
['эбел-инсудаги', 1]
['тiовитiанин', 1]
['василан', 1]
['дагьалго', 1]
['минутал', 1]
['имгiаласдаги', 1]
['бакътiерхьуда', 1]
['тiадвуссун', 1]
['сапаралдаса', 1]
['тiагiанин', 1]
['хвъарал', 1]
['сверизариги', 1]
['кколин…', 1]
['полкалдаса', 1]
['дандчiвачiевищ', 1]
['гъира-шавкъ', 1]
['асулъ', 1]
['саламатал', 1]
['вуссараб', 1]
['загiипго', 1]
['топил', 1]
['тiотiон', 1]
['ссун', 1]
['раканиги', 1]
['тохтурасда', 1]
['кiвечiилан', 1]
['хiалтiизабулаан', 1]
['нахъегiан', 1]
['полкалъе', 1]
['обед', 1]
['чангоял', 1]
['рихъун-тiутiун', 1]
['гьасиеги', 1]
['лъугьа-бахъинал', 1]
['кiикiуниса', 1]
['гiамиргiалил', 1]
['къадилъун', 1]
['тiамидал', 1]
['довеги', 1]
['кiикiунисев', 1]
['батiалъичiого', 1]
['хiалчiахъаги', 1]
['кiалтiасан', 1]
['гьикъизе', 1]
['махiмудилин', 1]
['унго-унгоги', 1]
['рахъулаго', 1]
['гьесулги', 1]
['ьахъизабун', 1]
['гиничукьа', 1]
['мухiамад-сагiидихъе', 1]
['бицана…', 1]
['бокьиларо', 1]
['рукiинчiел', 1]
['мухбирасе', 1]
['мухiамадилгун', 1]
['дандчiваялъулги', 1]
['бицарабги', 1]
['директорлъун', 1]
['i947-57', 1]
['цiалул', 1]
['байбихьудасаго', 1]
['цiалдохъанги', 1]
['щолаго', 1]
['саламги', 1]
['бегьуларищан', 1]
['бегьулиланги', 1]
['хъизаналъ', 1]
['хiусен', 1]
['рагiулила', 1]
['вукiинчiев', 1]
['лъарабилан', 1]
['лъималаз', 1]
['бицанила', 1]
['вихьаравго', 1]
['гуревлъиян', 1]
['базегiан', 1]
['кколевали', 1]
['бокьилаанилан', 1]
['гьабилилан', 1]
['бижилилан', 1]
['чiваравилан', 1]
['ккарабилан', 1]
['рахъинарун', 1]
['лъикiилан', 1]
['лъугiарабго', 1]
['дугiа', 1]
['рухiалъе', 1]
['щвагиян', 1]
['хасалихъе', 1]
['гьарадерихъе', 1]
['жиндеги', 1]
['рачiараб', 1]
['кiитiалаяб', 1]
['минаялъул', 1]
['гьенирго', 1]
['рукiкiунеб', 1]
['рачiанила', 1]
['чiечiила', 1]
['гьалбадеридаги', 1]
['гьикъаричiила', 1]
['гiоларел', 1]
['хъачiал', 1]
['чiовухъе', 1]
['хiерч', 1]
['ражиги', 1]
['хiадуризе', 1]
['дандежоялъе', 1]
['лъунила', 1]
['хiерччалда', 1]
['хiалихьатилан', 1]
['лъидаялдасаго', 1]
['лъалаанила', 1]
['гьекъараб', 1]
['хъачiлъиги', 1]
['гьечiолъиги', 1]
['вигьун', 1]
['пашманлъулаанила', 1]
['хiалихьат', 1]
['живгун', 1]
['тогеян', 1]
['игьаливе', 1]
['кьолороанила', 1]
['рукiунаанила', 1]
['гваязулъ', 1]
['лъазабурал', 1]
['хасият-гiамал', 1]
['букiинги', 1]
['гьебмехалъги', 1]
['виччазавизе', 1]
['вукiинчiила', 1]
['сурхайида', 1]
['гьесухъги', 1]
['гьалбадерицаги', 1]
['хивал', 1]
['гъезе', 1]
['риччачiила', 1]
['анигiаги', 1]
['виччалародаян', 1]
['сурхайидаги', 1]
['вачеян', 1]
['парччиги', 1]
['бецiлъукь', 1]
['квешлъикi', 1]
['сурхайица', 1]
['тiохде', 1]
['речiчiизабунила', 1]
['рихьанила', 1]
['рокъовеги', 1]
['гьагъабщинаб', 1]
['бегьулебги', 1]
['бегьуларебги', 1]
['рагiиго', 1]
['гьавго', 1]
['къадарав', 1]
['ххвелгiаги', 1]
['вилълъунарого', 1]
['бащдаб', 1]
['къаркъалаги', 1]
['тiохдехун', 1]
['баккун', 1]
['чiиргъи-хъуялда', 1]
['кколароанила', 1]
['тохаб', 1]
['гьудуласда', 1]
['речiчiи', 1]
['хутiизелъун', 1]
['анила', 1]
['кiвечiила', 1]
['лъабабилеб', 1]
['хванила', 1]
['кьвгьараб', 1]
['бала-гъалагьи', 1]
['бугеян', 1]
['магьдилаван', 1]
['аминатги', 1]
['лъанлъариб', 1]
['ватанила', 1]
['гьевчи', 1]
['вукiаравали', 1]
['цiехечiо', 1]
['агроном', 1]
['абунилан', 1]
['бугъанила', 1]
['гьелдго', 1]
['чiвайги', 1]
['чiезабуна', 1]
['тiадежубан', 1]
['чiечiеб', 1]
['махiмудгiайгигурищ', 1]
['чiваран', 1]
['чiезабунила', 1]
['гьудуллъиялъул', 1]
['унарила', 1]
['херлъунги', 1]
['вилълъанила', 1]
['хобги', 1]
['вуссинеян', 1]
['къулгьуги', 1]
['цiаланила', 1]
['лъугьаянги', 1]
['гьаранила', 1]
['гiоданила', 1]
['ралелдего', 1]
['хвалда', 1]
['70-75', 1]
['гьоркьохъебго', 1]
['тiадерахъиги', 1]
['тiеренал', 1]
['лъедерккарал', 1]
['бичiчiахъе', 1]
['ракiбухiун', 1]
['жиндего', 1]
['жиндихъаян', 1]
['советалъул', 1]
['цiаналъа', 1]
['шайихмухiамадица', 1]
['шайихмухiамад', 1]
['ругев', 1]
['цiцiанавехь', 1]
['бицахъе', 1]
['жиндихъеги', 1]
['мухiамадихъеги', 1]
['кьолароанилан', 1]
['бертабалъги', 1]
['квана', 1]
['гьекъеялъулъги', 1]
['рукiунаанилан', 1]
['чiвалеб', 1]
['энсерухъ', 1]
['гiурулъе', 1]
['вичiан', 1]
['гьикъарун', 1]
['харбиде', 1]
['бухьарабилан', 1]
['цiехарабго', 1]
['яцгiалалъе', 1]
['гьудул-гьалмагъзабазухъе', 1]
['щвезеги', 1]
['жубанила', 1]
['вахъинчiого', 1]
['ватиядасан', 1]
['воханиланги', 1]
['жидеде', 1]
['игьалисевги', 1]
['хiабургъинеги', 1]
['хiабургъун', 1]
['хiор', 1]
['кьабгiолаго', 1]
['гьикъанила', 1]
['хвелдай', 1]
['букiунебан', 1]
['хвейги', 1]
['расги', 1]
['букiинарилан', 1]
['хвалие', 1]
['бахъиялъе', 1]
['ругезе', 1]
['балагьалъе', 1]
['тушманлъиялъе', 1]
['хвелан', 1]
['къасиялде', 1]
['ii', 1]
['группаялъул', 1]
['инвалид', 1]
['пенсионер', 1]
['хъазамил', 1]
['хiусеница', 1]
['гуллиде', 1]
['азбаралъув', 1]
['ватичiого', 1]
['гьаругьин', 1]
['гьанивги', 1]
['бокiнида', 1]
['–гьас', 1]
['бикьарай', 1]
['гьабурай', 1]
['инсухъан', 1]
['унтаралъ', 1]
['тiелхал', 1]
['хiалицаго', 1]
['рорхана', 1]
['гьасухъ', 1]
['дагьлъараб', 1]
['бергьасде', 1]
['хiалакълъараб', 1]
['гьумерцо', 1]
['цебеккунгицин', 1]
['бидулги', 1]
['рахьдалги', 1]
['букiанакiутiбирахьдал', 1]
['гъадринибе', 1]
['гiинтiидул', 1]
['тiамах', 1]
['хiеренал', 1]
['рукiанагьанжеян', 1]
['абунигьел', 1]
['хiала-малалъ', 1]
['шурана', 1]
['мунищ…', 1]
['мадарниги', 1]
['цiибил…-гьай', 1]
['керчал', 1]
['симсазул', 1]
['тiелхаз', 1]
['рахчана', 1]
['-цiолбоде', 1]
['лъунцинищ', 1]
['лъалхъун', 1]
['гъабу', 1]
['игьаливеги', 1]
['лахiзаталъе', 1]
['рагьарал', 1]
['гiаданалъул', 1]
['беразулъ', 1]
['гьари-мададалъулги', 1]
['разилъиялъулги', 1]
['загiипаб', 1]
['гъугълъизабун', 1]
['цебесан', 1]
['накiкiуяб', 1]
['ганчiидеги', 1]
['хьитал', 1]
['ретiунев', 1]
['пикрабазде', 1]
['вачiуневлъи', 1]
['гьанаца', 1]
['бицунгiаги', 1]
['шейхмухiамадица-', 1]
['вихьулагури', 1]
['хъахiабросалъа', 1]
['патiиматги', 1]
['дагьицаги', 1]
['гьаб…', 1]
['чiедераб', 1]
['ганчiихараб', 1]
['магiарухълъиялъул', 1]
['хъарцинаб', 1]
['шейхмухiамадихъ', 1]
['багiарсиял', 1]
['чiалгiенги', 1]
['бетарал', 1]
['накiкiуял', 1]
['гiатiласул', 1]
['гужгат', 1]
['гiекiмацiаз', 1]
['рачлида', 1]
['борчарав', 1]
['къунщби', 1]
['хъахiрасалъ', 1]
['чарлъарав', 1]
['моцiица', 1]
['сипаталъул', 1]
['сабураб', 1]
['цеесей', 1]
['толароанкъварилъиги', 1]
['гiатiилъиги', 1]
['бикьулаан', 1]
['микьго', 1]
['гьуинлъи-хинлъиги', 1]
['гьудуллъиги', 1]
['дагьие', 1]
['гьурщулаан', 1]
['харбидагьалаглъараб', 1]
['сабруги', 1]
['даруги', 1]
['балагьулаан', 1]
['махiрумлъана', 1]
['пашманав', 1]
['хiапаро-хiутi', 1]
['ракьалда…', 1]
['гьикъа-бикъарицин', 1]
['ракiбати', 1]
['шагiирин', 1]
['пикрабалъе', 1]
['тiерхьун', 1]
['гьикъилебали', 1]
['гiадинха', 1]
['вугилая', 1]
['гьудулавчи', 1]
['гьадале', 1]
['гiурутiе', 1]
['-кидаялиго', 1]
['горо-цiадазги', 1]
['долдасан', 1]
['тiетiезаруна', 1]
['тiалаби', 1]
['кескал', 1]
['къулчiана', 1]
['ялгъуз', 1]
['цузе', 1]
['бикiулеб', 1]
['дунги…', 1]
['щапилевали', 1]
['тамашаго', 1]
['хиса-сверун', 1]
['тiекълъунцин', 1]
['ракi-хiал', 1]
['жубарав', 1]
['хабар-кiал', 1]
['аваданлъи-кеп', 1]
['мех-мехалъин', 1]
['щив-шивниги', 1]
['валъаргъине', 1]
['лъиде-лъидениги', 1]
['жиндагоцин', 1]
['ццидае', 1]
['мутiигiлъун', 1]
['гьалмагъзабигун', 1]
['гiажал-хвелалъул', 1]
['чiварал', 1]
['гьудулзабазул', 1]
['…кьодехун', 1]
['гьасцин', 1]
['речiчiарабан', 1]
['щаклъун', 1]
['балагьараб', 1]
['-шайтiаби', 1]
['лъоле', 1]
['лъора', 1]
['тiасанхун', 1]
['битiаралъуре', 1]
['ралагьарал', 1]
['гьецiо-гамачiалда', 1]
['гьалмагълъигун', 1]
['гьикъа-бикъарун', 1]
['-лъикi', 1]
['бахiсалъе', 1]
['-хъачiаб', 1]
['бахiсалъулгун', 1]
['тункiил', 1]
['кiкiуйдулги', 1]
['бахiсалда', 1]
['регiарав', 1]
['вугодай', 1]
['мухiамад-', 1]
['-ворея', 1]
['бицея', 1]
['мукъсанав', 1]
['гiалах', 1]
['рукъалдаса', 1]
['къуватаб', 1]
['диегони', 1]
['алхунареб', 1]
['гiелаан-', 1]
['лъабавго', 1]
['вуго-ян', 1]
['махiмудица-', 1]
['боцiуцаги', 1]
['бахъуларо', 1]
['диегоян', 1]
['буртинагун', 1]
['бикьулелъубгiорцiизегiан', 1]
['мегiелиялде', 1]
['эхетена', 1]
['гъоба', 1]
['хадур-цере', 1]
['рекеризе', 1]
['карачалабиги', 1]
['хъудулеб', 1]
['ричiчiичiел', 1]
['магiнаян', 1]
['тушбаби', 1]
['бикьулеблъуни', 1]
['хъаладухъгицин', 1]
['рахiатаб', 1]
['букiунаро', 1]
['хиялазде', 1]
['машгъуллъун', 1]
['кепа-кепал', 1]
['накъиталда', 1]
['гiахiаллъизавизе', 1]
['тiаждал', 1]
['бумажник', 1]
['гьебгун', 1]
['хiисабалъ', 1]
['ункъбокiон', 1]
['тiамач', 1]
['аллагьасхiа', 1]
['жувана-', 1]
['батила-', 1]
['эхетана', 1]
['цiавуцiун', 1]
['кагътихъ', 1]
['валагьизе', 1]
['гiолохъабаздехун', 1]
['ламартлъиялъул', 1]
['санцин', 1]
['чiурканаб', 1]
['жавабалъе', 1]
['ци', 1]
['рурудулеб', 1]
['гъугъаб', 1]
['хъудиги', 1]
['къулчiун', 1]
['гамачi…', 1]
['хвел…', 1]
['кьурдасан', 1]
['ворти-', 1]
['цогияс', 1]
['жинди-жиндир', 1]
['нужеда-', 1]
['вортиги', 1]
['вухiиги', 1]
['инги-', 1]
['гiажал', 1]
['росу-жамагiаталъе', 1]
['халкъалъегоцин', 1]
['сунца', 1]
['бижизабураб', 1]
['пикрудай', 1]
['ватiалъана', 1]
['гьасдаса', 1]
['рухiелалдего', 1]
['тушбабаз', 1]
['абулебщинаб', 1]
['рехъабалъ', 1]
['рукiунге', 1]
['мискинзабигун', 1]
['рагъуге', 1]
['нужелъго', 1]
['чукъа', 1]
['инхове', 1]
['лъутана', 1]
['сагiдулагьги', 1]
['муридалги', 1]
['гьениреги', 1]
['бухана', 1]
['тiохтiасан', 1]
['ворчiана', 1]
['хвасарлъизегiан', 1]
['тушбабигун', 1]
['мухiамахан', 1]
['чвана…', 1]
['ьеб', 1]
['щунцин', 1]
['ьищунго', 1]
['кинабан', 1]
['гьалмагъзабазда', 1]
['сехiкъотiи', 1]
['игьаливехун', 1]
['рилълъун', 1]
['гьанисан', 1]
['хьиндахъехун', 1]
['вилълъинарищ', 1]
['цадахъ-', 1]
['байданалда', 1]
['чiвазени', 1]
['магiарухъги', 1]
['вилълъинаан', 1]
['гiаданалъе', 1]
['жакъадго', 1]
['кьодехун', 1]
['шейхмухiамадги', 1]
['ишалъ', 1]
['гiисинаб', 1]
['тiамурги', 1]
['шейхмухiамадил', 1]
['кечiниги', 1]
['щибан', 1]
['аниб', 1]
['ахiизесеб', 1]
['рихьуларо', 1]
['кьалдаса', 1]
['гохiазда', 1]
['свердулеб', 1]
['гiалихановасул', 1]
['ничаниги', 1]
['бумажникалъуса', 1]
['ункъиде', 1]
['-гьале', 1]
['кагъаталдаса', 1]
['гьеб-добалда', 1]
['квал-квалел', 1]
['вукiадго', 1]
['рагьтiа', 1]
['пунхъи', 1]
['ваккидал', 1]
['рещтiунев', 1]
['яргъид', 1]
['гiуцiарав', 1]
['вихьи-тарав', 1]
['асаламугiалайкум', 1]
['вагiалайкум', 1]
['цiехонгьев', 1]
['лъалнв', 1]
['гьечiищ-', 1]
['бачiунаро…', 1]
['гiадатго', 1]
['ругьунго', 1]
['гьебали', 1]
['шиб', 1]
['танаха', 1]
['гьевали', 1]
['гьаракь-бакъаналъул', 1]
['лъугьунеб', 1]
['гьагъадин', 1]
['батиларин', 1]
['дицаян', 1]
['чiухiиялъ', 1]
['нечезабулеб', 1]
['щивгiаги', 1]
['вукiарав-', 1]
['лъанищ', 1]
['къарахъа', 1]
['бакуялдаса', 1]
['ашбазалде', 1]
['жодоцаго', 1]
['хiанги', 1]
['чагъир', 1]
['гьекъолел', 1]
['кiалъалел', 1]
['лъабгояв', 1]
['цодагьаб', 1]
['гьоркъосан', 1]
['i5-i6', 1]
['гiолиляс', 1]
['бакъналда', 1]
['тiаргъида', 1]
['гьагъасухъе', 1]
['бегьизеян', 1]
['кисагiолохъаби-ян', 1]
['-къарахъа', 1]
['руго-ян', 1]
['лъабабилес', 1]
['тирщун', 1]
['лъанарави', 1]
['багiа-багiарлъун', 1]
['кивгiаги', 1]
['бице', 1]
['велъачи-', 1]
['гiолилас', 1]
['ашбазалда', 1]
['валъаро-о-', 1]
['бакуялде', 1]
['щвеялъул', 1]
['чiвачiев', 1]
['гiолилав', 1]
['базалияв', 1]
['гiолохъанчияс', 1]
['гьеб-доб', 1]
['дуцаго-', 1]
['шейхмухiамадихъе', 1]
['гiажам', 1]
['богун', 1]
['гiалихiажиясги', 1]
['ражабицаги', 1]
['вугевали', 1]
['лъимги', 1]
['гьасде', 1]
['чапарасеги', 1]
['бандаца', 1]
['дитiе', 1]
['щунгутiизе', 1]
['жамагiаталдаги', 1]
['кiалъан', 1]
['кумекгун', 1]
['хiажичсул', 1]
['хiсанханил', 1]
['раджабги', 1]
['болъе', 1]
['росолъа', 1]
['аравищха', 1]
['махiачихъе-', 1]
['билълъунел', 1]
['къали', 1]
['ханждалги', 1]
['хiамузда', 1]
['хъвезе', 1]
['оцги', 1]
['гъамилагiалде', 1]
['къотiичiого', 1]
['толарого', 1]
['махiачида', 1]
['квешлъана', 1]
['цiатiанихъан', 1]
['анкьица', 1]
['вухизеги', 1]
['тана…', 1]
['махiачги', 1]
['чiвана…', 1]
['дунин', 1]
['хутiана…', 1]
['кканахе', 1]
['гьеб-', 1]
['япониязулгун', 1]
['рихьунисесде', 1]
['бахъиналде', 1]
['гъове', 1]
['сагъиве', 1]
['щвечiого', 1]
['аха', 1]
['ахiаралъуве', 1]
['патiие', 1]
['цiибилги-', 1]
['квербацiалда', 1]
['гьудуласухъе', 1]
['щвейгун', 1]
['къо-мех', 1]
['рихьичiо', 1]
['щущурал', 1]
['радалалдаса', 1]
['гьуралги', 1]
['васазул', 1]
['бецiлъигун', 1]
['махiцелгун', 1]
['залимзабигун', 1]
['лъугьа-бахъиназ', 1]
['хiалуцинарурал', 1]
['гъуждузе', 1]
['жиндиргоги', 1]
['гiишкъудулги', 1]
['ургъелаз', 1]
['хулжал…', 1]
['къалъизегiан', 1]
['хiалуцарал', 1]
['ругьунлъарал', 1]
['ракiалдацин', 1]
['махiамадил', 1]
['болъодухъе', 1]
['гiодосеб', 1]
['хурхараб', 1]
['парча', 1]
['кочiохъанасухъунге', 1]
['минаялъуве', 1]
['лъугьунге', 1]
['бацiил', 1]
['нохъодеян', 1]
['хiинкъараб', 1]
['бокiнилъ', 1]
['бахiарчиги', 1]
['хiайранав', 1]
['кочiохъанги', 1]
['нухалъни', 1]
['сабабалъ', 1]
['бецц', 1]
['бадиве', 1]
['ругьунасда', 1]
['лъороб', 1]
['бихьуларо', 1]
['рагiулаан', 1]
['хiалхьиги', 1]
['напс', 1]
['борхарав', 1]
['гiащикъин', 1]
['гiажалалде', 1]
['кiазал', 1]
['рехуларел', 1]
['тушманасул', 1]
['кiалтiуялде', 1]
['гьагъав', 1]
['къисматалдеги', 1]
['гьоркьоре', 1]
['къуларал', 1]
['мугъал', 1]
['рорхизе', 1]
['гъаримал', 1]
['какалги', 1]
['мажгиталъул', 1]
['тiингъаз', 1]
['цiвакизарурал', 1]
['харбилъ', 1]
['гiакъиллъиги', 1]
['камиллъиги', 1]
['пасихiлъиги', 1]
['цогидаздаги', 1]
['гiакъиллъиялде', 1]
['тiокiлъиялдеги', 1]
['пасихiлъиялдеги', 1]
['камиллъиялдеги', 1]
['гьусараб', 1]
['дандбитiун', 1]
['кквечiеб', 1]
['гордухъан', 1]
['кiкiуялда', 1]
['чiужугiаданлъун', 1]
['гурхiулеб', 1]
['гiодиялъул', 1]
['синкъи', 1]
['кочiолъанги', 1]
['ячiунятила', 1]
['росас', 1]
['къисматалъиялъулги', 1]
['минаялъусан', 1]
['пачаялъ', 1]
['зобалазда', 1]
['гьунулел', 1]
['гъугъадиги', 1]
['игьалибе', 1]
['гъуждулъан', 1]
['гiебав', 1]
['кiичiарав', 1]
['надалде', 1]
['хъубухъизабун', 1]
['тiарцiаб', 1]
['тiагъуралъул', 1]
['гьурмал', 1]
['лъицаялиго', 1]
['бихьарай', 1]
['гiасиго', 1]
['болъолдухъан', 1]
['тарана', 1]
['божичiого', 1]
['тушманас', 1]
['хъатикь', 1]
['ккуруб', 1]
['хiараялъул', 1]
['картiихъан', 1]
['кiкiуй', 1]
['лъукьарав', 1]
['сукiун', 1]
['гирун', 1]
['унтаралъе', 1]
['квербацiцiалда', 1]
['щущана', 1]
['журана', 1]
['мiугiрузда', 1]
['гьалаглъун', 1]
['хъудана', 1]
['гiусмнал', 1]
['къуларазда', 1]
['гьикьана', 1]
['вачiинчiиш', 1]
['кибха', 1]
['бакъаниде', 1]
['вуссинин', 1]
['таваккалго', 1]
['ега', 1]
['ия', 1]
['гьечiилая', 1]
['махiмудищ', 1]
['гьечiев-', 1]
['унтунго', 1]
['йорхизаюна', 1]
['гiантаб', 1]
['егизаюлей', 1]
['чiичiидана', 1]
['хванилая', 1]
['чияца…', 1]
['чiучiадарай', 1]
['тамахлъана', 1]
['бералъул', 1]
['бокiназда', 1]
['горо', 1]
['кунчiана', 1]
['ракъвалалде', 1]
['гiумар-хiажiи', 1]
['шахтаманов', 1]
['мацiалтiа', 1]
['ахiичiелъул', 1]
['дардалгун', 1]
['къадругун', 1]
['бетiер–', 1]
['бичасе', 1]
['берцинлъиялъе', 1]
['жахiдаялъ', 1]
['танчиде', 1]
['бегьиледухъ', 1]
['борхатго', 1]
['еццана', 1]
['гуллаги', 1]
['щапана', 1]
['галил', 1]
['гiортiа', 1]
['таватур', 1]
['хъахiлъун', 1]
['хехал', 1]
['рекераниги', 1]
['гiолилго', 1]
['марьям–', 1]
['махiмудий', 1]
['йокьухъе', 1]
['ахiухъе', 1]
['кайсын', 1]
['кулиев', 1]
['султановас', 1]
['дид', 1]
['тахшагьаран', 1]
['жини-сургу', 1]
['рагъидал', 1]
['тiохазде', 1]
['бахиндал', 1]
['бакълъуда', 1]
['виччулев', 1]
['виччаларищан', 1]
['чадиралда', 1]
['аман', 1]
['кiулалги', 1]
['ричiун', 1]
['кирталги', 1]
['бегьизе', 1]
['хiатi', 1]
['пасихiаталъул', 1]
['къваригiанщиназе', 1]
['хутiарав', 1]
['речiчiулеб', 1]
['чiорго', 1]
['кiутiилелде', 1]
['гiащикъазе', 1]
['пихъил', 1]
['гъутiбиги', 1]
['хъвадарухъабазе', 1]
['цiогьод', 1]
['цiолбол', 1]
['ахалги', 1]
['цевехъан', 1]
['къалмиде', 1]
['къварилъиялъгун', 1]
['тiубаларей', 1]
['инагьдун', 1]
['пакъирасул', 1]
['пасихiлъиялда', 1]
['мискинлъиялда', 1]
['рукьбазда', 1]
['гiащикълъараб', 1]
['хурхине', 1]
['теларилан', 1]
['гiайибай', 1]
['гiужий', 1]
['гъолароан', 1]
['рукьбазе', 1]
['хiалай', 1]
['балагьаца', 1]
['цiалаца', 1]
['рехарав', 1]
['дург', 1]
['ьабула', 1]
['кьогiал', 1]
['гьагал', 1]
['гiадатаз', 1]
['восарав', 1]
['тiола', 1]
['ганчiилищ', 1]
['баччаниги', 1]
['гiолез', 1]
['рекьула', 1]
['ракьалдаса', 1]
['гутiизе', 1]
['хераз', 1]
['т', 1]
['iагъур', 1]
['хисуларел', 1]
['цебехун', 1]
['борхат', 1]
['кьодасан', 1]
['цеехун', 1]
['талихiай', 1]
['гiуж', 1]
['щиналъе', 1]
['саният', 1]
['накiкiазде', 1]
['угьизе', 1]
['букъунищ', 1]
['мусру', 1]
['балайищ', 1]
['анкьил', 1]
['бахумеседо', 1]
['расулова', 1]
['йижарай', 1]
['бикьичiеб', 1]
['учузаб', 1]
['бикъараб', 1]
['гьукъарабгiан', 1]
['гiадлъана', 1]
['гурей', 1]
['лъачiев', 1]
['такрарлъичiев', 1]
['ясазе', 1]
['силияб', 1]
['рокьиялъ', 1]
['наслуцин', 1]
['тубхiат', 1]
['зургьалова', 1]
['майданлъиялда', 1]
['хiалакун', 1]
['йиччизегiан', 1]
['чiагоязда', 1]
['нугiлъун', 1]
['сардазул', 1]
['тiохдеги', 1]
['балъголъидул', 1]
['щурщулев', 1]
['квацiи', 1]
['жубачiелъул', 1]
['гьуинлъи', 1]
['бакал', 1]
['гiадатазул', 1]
['цiадаз', 1]
['бугьтаназ', 1]
['рухьарал', 1]
['жемизе', 1]
['габуралда', 1]
['гуллаялъ', 1]
['гуллие', 1]
['зарал', 1]
['гьабилищ', 1]
['цiаязда', 1]
['цiваги', 1]
['лъилго', 1]
['ккелищ', 1]
['чiваларо', 1]
['гъаситохъе', 1]
['гъоле', 1]
['залпаъ', 1]
['мухiамадрасулова', 1]
['угьи', 1]
['ургьимесалда', 1]
['рекiунеб', 1]
['сиртахъ', 1]
['гьаракьлъун', 1]
['кiалзухъ', 1]
['нахъегiанщиназ', 1]
['гъугъаде', 1]
['ругьунлъула', 1]
['унтуде', 1]
['рокьукълъиялде', 1]
['хiухьелалъ', 1]
['ругьун', 1]
['нагiана', 1]
['бикьулел', 1]
['нухазде', 1]
['лъалелде', 1]
['ахiилалде', 1]
['тiалъиялъ', 1]
['роржун', 1]
['пащманлъидул', 1]
['цiун…', 1]
['сураталдасан', 1]
['рагiулъ', 1]
['пири', 1]
['дойяс', 1]
['вуго–', 1]
['гъварилъудасан', 1]
['тахиде', 1]
['яхуней', 1]
['щуризе', 1]
['гiечiей', 1]
['бекьдерилросулъ', 1]
['бесдаллъилаан', 1]
['нилъмахiмуд', 1]
['лъачiейани', 1]
['бижилароан', 1]
['кечi–', 1]
['буссунеб', 1]
['гьедана', 1]
['чiагоявхъахiабросулъев', 1]
['рекiелгун', 1]
['хивалазги', 1]
['харица', 1]
['сухъмахъ', 1]
['кьижарав', 1]
['къолода', 1]
['квелъги', 1]
['айгъиралъ', 1]
['гiидраялда', 1]
['ав', 1]
['гiедегiилаан', 1]
['гьалаглъарай', 1]
['биччалаан', 1]
['асухъ', 1]
['карандабахчун', 1]
['абулмуслимихъе', 1]
['кьогеян', 1]
['ахалъуда', 1]
['риххарал', 1]
['гъугъдулъ', 1]
['рекiарасе', 1]
['убачалъухъ', 1]
['хисулев', 1]
['кiутiараб', 1]
['тiуркiун', 1]
['тiа-тiала', 1]
['регарал', 1]
['пагоназул', 1]
['паркъи', 1]
['хъархъаз', 1]
['ссанул', 1]
['рагiалалда', 1]
['ворчiизе', 1]
['гъобасан', 1]
['миккил', 1]
['гъалгъаларал', 1]
['гъутiбукь', 1]
['вахчизе', 1]
['тiохьидал', 1]
['гулбузул', 1]
['хiиллаяб', 1]
['гьаркьазда', 1]
['гьещтiелел', 1]
['тiинчi', 1]
['тамахаб', 1]
['гiурдада', 1]
['гьункьана', 1]
['бахъине', 1]
['чокьан', 1]
['къеркьаниги', 1]
['гiечiого', 1]
['къвалакьанги', 1]
['тiерхьине', 1]
['букiадго', 1]
['кiусараб', 1]
['рухьун', 1]
['кивали', 1]
['гiисинлъимал', 1]
['хiажичиги', 1]
['рачiалде', 1]
['гьурмадул', 1]
['баккараб', 1]
['лахi', 1]
['хiажица', 1]
['кiовухъе', 1]
['гьалъул', 1]
['чiухiарай', 1]
['чiимхалги', 1]
['шаргiалъул', 1]
['гiащтiичи', 1]
['вохиялъ', 1]
['релъиги', 1]
['къана', 1]
['хiарамзад', 1]
['дурр', 1]
['назмабаца', 1]
['рохьил', 1]
['гiужрукъида', 1]
['къавулъа', 1]
['аразе', 1]
['жоялъухъ', 1]
['жундузул', 1]
['харбалгун', 1]
['цiуял', 1]
['гьусанин', 1]
['пасалъиялде', 1]
['илбисалъ', 1]
['бакъун', 1]
['кучiдулгиг', 1]
['ьарун', 1]
['капурлъизарунин', 1]
['гiощтiоца', 1]
['къотiилеб', 1]
['къватiибеги', 1]
['цiан…', 1]
['къанагiаб', 1]
['къагiидаялъул', 1]
['хъорщол', 1]
['манги', 1]
['тiансаялда', 1]
['шагь', 1]
['хъахiазул', 1]
['чапарас', 1]
['час', 1]
['хулжазул', 1]
['ричана', 1]
['гiаг', 1]
['пачкаби', 1]
['мангиялде', 1]
['кинабгiаги', 1]
['большевиказда', 1]
['михир', 1]
['бачине–', 1]
['анжи', 1]
['вахъараб', 1]
['къоялъ…', 1]
['къогогiан', 1]
['муридги', 1]
['гурана', 1]
['тiуртiулел', 1]
['квераца', 1]
['хачана', 1]
['бахчизе', 1]
['гураразда', 1]
['яре', 1]
['умат', 1]
['ахiичiого', 1]
['бокьой', 1]
['кiаркьайги', 1]
['гъунцiизе', 1]
['ццидахараб', 1]
